picLink,link,title,price,view_price,shop,shopLink,position,sales,icons
http://g-search3.alicdn.com/img/bao/uploaded/i4/i2/1610373163/O1CN01nIH81h1ZEhKrDxw5X_!!1610373163.jpg,https://item.taobao.com/item.htm?id=592681777981&ns=1&abbucket=7#detail,麦昆达哒熊小白鞋女2020春季新款百搭松糕厚底内增高女鞋麦坤板鞋,293.71,0,忆思美女鞋,https://store.taobao.com/shop/view_shop.htm?user_number_id=1610373163,广东 广州,4344人付款,金牌卖家从千万卖家中脱颖而出，会为您的购物体验带来更多信任和安心@#年轻人的潮流穿搭社区，海量时尚新款，趣味互动体验。@#卖家提供以下贴心服务：
http://g-search3.alicdn.com/img/bao/uploaded/i4/i2/1048457695/O1CN01yawAcV26iMJB0isz1_!!1048457695.jpg,https://item.taobao.com/item.htm?id=596443409277&ns=1&abbucket=7#detail,diao yeezy/帝奥椰子700v2真爆反光情侣运动鞋走秀老爹鞋女ins潮,288.21,0,可可正品代购,https://store.taobao.com/shop/view_shop.htm?user_number_id=1048457695,广东 广州,2202人付款,金牌卖家从千万卖家中脱颖而出，会为您的购物体验带来更多信任和安心@#年轻人的潮流穿搭社区，海量时尚新款，趣味互动体验。@#卖家提供以下贴心服务：@#公益宝贝
http://g-search1.alicdn.com/img/bao/uploaded/i4/i4/251854589/O1CN01PVKdHL1jlo6wOFPts_!!251854589.jpg,https://item.taobao.com/item.htm?id=605899599971&ns=1&abbucket=7#detail,豪新百伦斯凯运动鞋官网2020新款正品nb574春季休闲男鞋官方潮鞋,165,0,zhangmingxing85862,https://store.taobao.com/shop/view_shop.htm?user_number_id=251854589,广东 广州,2378人付款,
http://g-search2.alicdn.com/img/bao/uploaded/i4/i1/37530144/O1CN01MksSpM1CvzcKERBSB_!!0-item_pic.jpg,https://item.taobao.com/item.htm?id=597505745543&ns=1&abbucket=7#detail,diao yeezy/帝奥椰子鞋女350v2满天星过毒儿童黑天使莆田纯黑冰蓝,288,0,mybaoperson,https://store.taobao.com/shop/view_shop.htm?user_number_id=37530144,福建 莆田,1581人付款,金牌卖家从千万卖家中脱颖而出，会为您的购物体验带来更多信任和安心@#年轻人的潮流穿搭社区，海量时尚新款，趣味互动体验。@#卖家提供以下贴心服务：@#公益宝贝
http://g-search2.alicdn.com/img/bao/uploaded/i4/i2/2709981107/O1CN01wDYCSy1K32wRxrpzc_!!0-item_pic.jpg,https://item.taobao.com/item.htm?id=563344831015&ns=1&abbucket=7#detail,2020新款正品梅露露绵羊泡芙原创Lolita鞋日系花边圆头学生女皮鞋,158,8,lin214388,https://store.taobao.com/shop/view_shop.htm?user_number_id=2709981107,江苏 苏州,8500+人付款,金牌卖家从千万卖家中脱颖而出，会为您的购物体验带来更多信任和安心@#公益宝贝
http://g-search2.alicdn.com/img/bao/uploaded/i4/i2/77793699/O1CN01OZdeId1dCBdK4hfTJ_!!77793699.jpg,https://item.taobao.com/item.htm?id=593826813346&ns=1&abbucket=7#detail,NB999运动休闲男鞋豪新百伦斯凯2020新款夏季鞋子男潮鞋百搭春季,285,0,大脚丫999,https://store.taobao.com/shop/view_shop.htm?user_number_id=77793699,福建 厦门,2729人付款,金牌卖家从千万卖家中脱颖而出，会为您的购物体验带来更多信任和安心
http://g-search3.alicdn.com/img/bao/uploaded/i4/i3/3715931364/O1CN01Fhfatx1LwkomrTvpY_!!3715931364.jpg,https://item.taobao.com/item.htm?id=607068581702&ns=1&abbucket=7#detail,NB999豪新百伦斯凯鞋子男运动跑步鞋男士百搭潮鞋春季2019新款N字,285,0,伊菲鞋店,https://store.taobao.com/shop/view_shop.htm?user_number_id=3715931364,江苏 苏州,2639人付款,金牌卖家从千万卖家中脱颖而出，会为您的购物体验带来更多信任和安心
http://g-search3.alicdn.com/img/bao/uploaded/i4/i4/1046707508/O1CN01yoBKpk25KiFPNKU2b_!!1046707508.jpg,https://detail.tmall.com/item.htm?id=610397530747&ns=1&abbucket=7,CONVERSE匡威官方 Chuck 70 Varsity Remix 休闲运动鞋 166826C,479,7,converse官方旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=1046707508,江苏 无锡,3710人付款,尚天猫，就购了@#当季新品
http://g-search2.alicdn.com/img/bao/uploaded/i4/i3/1046707508/O1CN01adC7fl25KiFGFdv0x_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=611623294904&ns=1&abbucket=7,CONVERSE匡威官方 All Star 时尚撞色休闲帆布鞋 168123C,499,7,converse官方旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=1046707508,江苏 无锡,1690人付款,尚天猫，就购了@#当季新品
http://g-search3.alicdn.com/img/bao/uploaded/i4/i4/1046707508/O1CN01ETWRJn25KiFMDczbq_!!1046707508.jpg,https://detail.tmall.com/item.htm?id=610627483283&ns=1&abbucket=7,CONVERSE匡威官方 CTAS Logo Play 个性撞色休闲鞋帆布鞋 166734C,399,7,converse官方旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=1046707508,江苏 无锡,2629人付款,尚天猫，就购了@#当季新品
http://g-search2.alicdn.com/img/bao/uploaded/i4/i4/1046707508/O1CN01LtjsuI25KiFOWMs60_!!1046707508.jpg,https://detail.tmall.com/item.htm?id=609893112918&ns=1&abbucket=7,CONVERSE匡威官方 Chuck 70 Logo Play 潮流印花帆布鞋 166747C,479,7,converse官方旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=1046707508,江苏 无锡,3098人付款,尚天猫，就购了
http://g-search2.alicdn.com/img/bao/uploaded/i4/i2/4272604235/O1CN01VlzQD31h9fv9xqVTD_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=611708159232&ns=1&abbucket=7,BOTTEGA VENETA 2020早春新品女NAPPA羊皮凉鞋,6800,0,bottegaveneta官方旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=4272604235,上海,,尚天猫，就购了@#当季新品
http://g-search3.alicdn.com/img/bao/uploaded/i4/i4/676606897/O1CN01iCsKNG20osFYtcDxt-676606897.jpg,https://detail.tmall.com/item.htm?id=609190503286&ns=1&abbucket=7,【肖战力荐】FILA 斐乐2020春季新款情侣爪爪鞋JAGGER男女运动鞋,739,0,fila官方旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=676606897,福建 泉州,1872人付款,尚天猫，就购了@#当季新品
http://g-search2.alicdn.com/img/bao/uploaded/i4/i4/2200783279618/O1CN01hWwq8K2Kv5whih3os_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=612011386425&ns=1&abbucket=7,TORY BURCH 汤丽柏琦 JESSA 75mm 金属饰拼色高跟凉鞋女鞋 63586,3700,0,toryburch官方旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=2200783279618,江苏 苏州,,尚天猫，就购了@#当季新品
http://g-search1.alicdn.com/img/bao/uploaded/i4/i2/2200783279618/O1CN01xjq80D2Kv5wYD7LNh_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=603855694347&ns=1&abbucket=7,TORY BURCH 汤丽柏琦GIGI  麂皮 70MM尖头高跟短靴女鞋61750,4800,0,toryburch官方旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=2200783279618,江苏 苏州,,尚天猫，就购了
http://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2200783279618/O1CN01S2ghBk2Kv5wewwcel_!!2200783279618.jpg,https://detail.tmall.com/item.htm?id=612169513917&ns=1&abbucket=7,TORY BURCH 汤丽柏琦 金属双T Logo饰 绒面乐福鞋女鞋 63250,2720,0,toryburch官方旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=2200783279618,江苏 苏州,,尚天猫，就购了@#当季新品
http://g-search1.alicdn.com/img/bao/uploaded/i4/i1/2880071712/O1CN01gpInpD1OW8eHCmzw1_!!2880071712.jpg,https://item.taobao.com/item.htm?id=609173536286&ns=1&abbucket=7#detail,正品官网万斯男鞋子高帮运动休闲帆布板鞋女经典款潮鞋官方旗舰店,168,0,美丽好货,https://store.taobao.com/shop/view_shop.htm?user_number_id=2880071712,北京,5500+人付款,金牌卖家从千万卖家中脱颖而出，会为您的购物体验带来更多信任和安心
http://g-search2.alicdn.com/img/bao/uploaded/i4/i1/2880210623/O1CN01kUlVSu1GTNKfr0oXn_!!2880210623.jpg,https://item.taobao.com/item.htm?id=612069615330&ns=1&abbucket=7#detail,正品万斯官网旗艦店女鞋子高低帮帆布运动板鞋男官方经典款情侣潮,268,0,三喜的小店,https://store.taobao.com/shop/view_shop.htm?user_number_id=2880210623,北京,1785人付款,金牌卖家从千万卖家中脱颖而出，会为您的购物体验带来更多信任和安心
http://g-search1.alicdn.com/img/bao/uploaded/i4/i1/2880210623/O1CN01ugimU31GTNKdmmejI_!!2880210623.jpg,https://item.taobao.com/item.htm?id=611366099317&ns=1&abbucket=7#detail,正品官网万斯男鞋子高帮解构拼接棋盘格经典款百搭运动情侣潮鞋S,488,0,三喜的小店,https://store.taobao.com/shop/view_shop.htm?user_number_id=2880210623,北京,1134人付款,金牌卖家从千万卖家中脱颖而出，会为您的购物体验带来更多信任和安心
http://g-search2.alicdn.com/img/bao/uploaded/i4/i1/4103426757/O1CN01zyor5B1zmknYnBakn_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=610673725595&ns=1&abbucket=7,honeyGIRL甜粉帆布鞋女2020春季新款韩版休闲高帮日系ulzzang百搭,79,0,honeygirloutlets旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=4103426757,广东 深圳,4726人付款,尚天猫，就购了
http://g-search3.alicdn.com/img/bao/uploaded/i4/i1/1610373163/O1CN01cx5FaG1ZEhKkd5gFv_!!1610373163.jpg,https://item.taobao.com/item.htm?id=610608331730&ns=1&abbucket=7#detail,老爹鞋女ins潮巴黎三代气垫松糕厚底拼色女运动休闲鞋水晶底鞋女,457.71,0,忆思美女鞋,https://store.taobao.com/shop/view_shop.htm?user_number_id=1610373163,广东 广州,1944人付款,金牌卖家从千万卖家中脱颖而出，会为您的购物体验带来更多信任和安心@#年轻人的潮流穿搭社区，海量时尚新款，趣味互动体验。
http://g-search2.alicdn.com/img/bao/uploaded/i4/i3/2206735295192/O1CN01zLSinM1oDywznuyEZ_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=609509476102&ns=1&abbucket=7,范普森NK YEEZY椰子700v2正品官网过毒莆田老爹鞋男潮鞋运动鞋子,238,0,范普森鞋类旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=2206735295192,福建 莆田,1786人付款,尚天猫，就购了@#公益宝贝
http://g-search3.alicdn.com/img/bao/uploaded/i4/i1/3437818112/O1CN01GXIXfg29nLSsyAlgX_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=610380957733&ns=1&abbucket=7,希勒普椰子700V2真爆黑魂过毒老爹鞋男反光百搭火山灰正品官网潮,298,0,希勒普旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=3437818112,福建 莆田,1988人付款,尚天猫，就购了
http://g-search1.alicdn.com/img/bao/uploaded/i4/i3/917148178/O1CN01T6XE6e2AHZbuDz1FB_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=610206783369&ns=1&abbucket=7,真皮小白鞋女2020春季新款2019运动休闲老爹鞋爆款百搭板鞋ins潮,129,0,奥古狮登旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=917148178,福建 泉州,7000+人付款,尚天猫，就购了
http://g-search1.alicdn.com/img/bao/uploaded/i4/i4/3491131533/O1CN01f0T0Lf1NC9kAy5BbU_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=608790694549&ns=1&abbucket=7,2020春季新款网红运动老爹鞋女超火百搭2019女鞋休闲鞋子ins潮鞋,168,0,奢田旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=3491131533,浙江 温州,7000+人付款,尚天猫，就购了
http://g-search3.alicdn.com/img/bao/uploaded/i4/i1/3705246190/O1CN01WLSyvC1vb4EJNtH7g_!!0-item_pic.jpg,https://item.taobao.com/item.htm?id=610663525492&ns=1&abbucket=7#detail,正品万斯官方旗艦店官网男鞋子低帮经典款帆布鞋运动板鞋女高帮潮,168,0,得到好货,https://store.taobao.com/shop/view_shop.htm?user_number_id=3705246190,上海,5500+人付款,金牌卖家从千万卖家中脱颖而出，会为您的购物体验带来更多信任和安心@#公益宝贝
http://g-search2.alicdn.com/img/bao/uploaded/i4/i1/2206717993400/O1CN01l3h3Ox1azFCZuPz84_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=609786860571&ns=1&abbucket=7,官网旗舰店联名万斯品鞋男低帮经典款春季休闲黑白帆布鞋滑板鞋女,158,0,plwr旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=2206717993400,广东 广州,2936人付款,尚天猫，就购了@#公益宝贝
http://g-search1.alicdn.com/img/bao/uploaded/i4/i3/2201436915833/O1CN01vHfx8z1sxYpqdscJO_!!2201436915833.jpg,https://detail.tmall.com/item.htm?id=611444018640&ns=1&abbucket=7,旗舰店正品威官网匡威官网匡1970s高帮男鞋帆布鞋经典款低帮女鞋,157.8,0,wideunion旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=2201436915833,福建 泉州,4269人付款,尚天猫，就购了
http://g-search1.alicdn.com/img/bao/uploaded/i4/i3/1633523062/O1CN01sg73Bw1YURKr6oJnU_!!0-item_pic.jpg,https://item.taobao.com/item.htm?id=610561116211&ns=1&abbucket=7#detail,2020新款适斯凯奇女鞋经典复古熊猫鞋老爹鞋休闲运动鞋厚底内增高,298,0,优之嘉品,https://store.taobao.com/shop/view_shop.htm?user_number_id=1633523062,上海,1066人付款,金牌卖家从千万卖家中脱颖而出，会为您的购物体验带来更多信任和安心
http://g-search3.alicdn.com/img/bao/uploaded/i4/i2/1046707508/O1CN01O0BoaJ25KiEzUtRe4_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=570649349270&ns=1&abbucket=7,CONVERSE匡威官方 Chuck 70 经典高帮复古帆布鞋 情侣款 162053C,569,7,converse官方旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=1046707508,江苏 无锡,3143人付款,尚天猫，就购了
http://g-search2.alicdn.com/img/bao/uploaded/i4/i4/1046707508/O1CN01fSILgK25KiFGEUPGZ_!!1046707508.jpg,https://detail.tmall.com/item.htm?id=20496648200&ns=1&abbucket=7,CONVERSE匡威官方 经典款 休闲男女帆布鞋  情侣鞋101001,349,7,converse官方旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=1046707508,江苏 无锡,1.0万+人付款,尚天猫，就购了
http://g-search1.alicdn.com/img/bao/uploaded/i4/i2/1046707508/TB1XDg9m4tnkeRjSZSgXXXAuXXa_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=566552673021&ns=1&abbucket=7,CONVERSE匡威官方 Chuck 70 经典高帮复古帆布鞋 情侣款 162054C,569,7,converse官方旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=1046707508,江苏 无锡,3315人付款,尚天猫，就购了
http://g-search1.alicdn.com/img/bao/uploaded/i4/i2/783329018/O1CN013VLZLP2GUIJ4PzXey_!!783329018.jpg,https://detail.tmall.com/item.htm?id=585395538992&ns=1&abbucket=7,Skechers斯凯奇厚底松糕拼色老爹鞋熊猫鞋女子休闲运动鞋-13143,549,5,skechers官方旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=783329018,上海,3332人付款,尚天猫，就购了
http://g-search1.alicdn.com/img/bao/uploaded/i4/i1/2228361831/O1CN011iSGCB1POdmQr5rMH_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=600028732038&ns=1&abbucket=7,ZARA新款 TRF 女鞋 黑色牛仔式高跟时装靴 17052001040,299,10,zara官方旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=2228361831,上海,,尚天猫，就购了
http://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2880071712/O1CN014XOSic1OW8eFYxxcX_!!2880071712.jpg,https://item.taobao.com/item.htm?id=596328665659&ns=1&abbucket=7#detail,2019正品官网万斯男鞋冬季新款高帮鞋子帆布学生潮经典款低帮板鞋,168,0,美丽好货,https://store.taobao.com/shop/view_shop.htm?user_number_id=2880071712,北京,6500+人付款,金牌卖家从千万卖家中脱颖而出，会为您的购物体验带来更多信任和安心@#公益宝贝
http://g-search1.alicdn.com/img/bao/uploaded/i4/i3/912959859/TB2wHaiqkUmBKNjSZFOXXab2XXa_!!912959859.jpg,https://item.taobao.com/item.htm?id=581974774760&ns=1&abbucket=7#detail,正品官网万斯男鞋低帮经典款帆布高帮情侣板鞋潮2019鞋子春季新款,168,0,好多多vip,https://store.taobao.com/shop/view_shop.htm?user_number_id=912959859,北京,6000+人付款,金牌卖家从千万卖家中脱颖而出，会为您的购物体验带来更多信任和安心@#公益宝贝
http://g-search3.alicdn.com/img/bao/uploaded/i4/i4/3432071136/O1CN01fvSP4V1KGKULCqqCP_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=601019133951&ns=1&abbucket=7,哥卡图NK YEEZY椰子鞋男350满天星正品官网过毒莆田潮鞋跑步鞋子,268,0,哥卡图旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=3432071136,福建 厦门,2511人付款,尚天猫，就购了@#公益宝贝
http://g-search2.alicdn.com/img/bao/uploaded/i4/i1/2113517056/O1CN01A28bG121zh9botmbt_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=579023537120&ns=1&abbucket=7,回力高帮帆布鞋2019新款潮鞋学生百搭女鞋黑色板鞋2020春季小白鞋,69,0,回力萨莎专卖店,https://store.taobao.com/shop/view_shop.htm?user_number_id=2113517056,浙江 杭州,1.0万+人付款,尚天猫，就购了
http://g-search1.alicdn.com/img/bao/uploaded/i4/i1/2113517056/O1CN01A28bG121zh9botmbt_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=579023537120&ns=1&abbucket=7,回力高帮帆布鞋2019新款潮鞋学生百搭女鞋黑色板鞋2020春季小白鞋,69,0,回力萨莎专卖店,https://store.taobao.com/shop/view_shop.htm?user_number_id=2113517056,浙江 杭州,1.0万+人付款,尚天猫，就购了
http://g-search3.alicdn.com/img/bao/uploaded/i4/i3/1676193080/O1CN01Gd7nJ51YcgSVxiVlE_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=600886742197&ns=1&abbucket=7,h8椰子鞋男350满天星官网正品春季潮鞋2020新款休闲运动跑步鞋子,138,0,h8旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=1676193080,福建 泉州,4937人付款,尚天猫，就购了@#公益宝贝
http://g-search2.alicdn.com/img/bao/uploaded/i4/i2/3471665449/O1CN01Dy5G5r1q7gjxKISzP_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=607458782136&ns=1&abbucket=7,KABASHA椰子鞋男350满天星正品官网莆田过毒男士休闲运动跑步潮鞋,238,0,kabasha旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=3471665449,福建 莆田,2875人付款,尚天猫，就购了@#公益宝贝
http://g-search1.alicdn.com/img/bao/uploaded/i4/i1/754155904/O1CN01pNmtbM1tU4wj4cE5s_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=598431135675&ns=1&abbucket=7,广椰子鞋男350满天星正品官网莆田2020春季潮鞋运动休闲跑步鞋子,138,0,咖沙利服饰旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=754155904,福建 莆田,5500+人付款,尚天猫，就购了@#公益宝贝
http://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2261139851/O1CN01M85HPj2Mdo8s2nNgN_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=585106793423&ns=1&abbucket=7,2020新款春季休闲运动鞋潮鞋春款小白鞋女鞋子学生百搭ins老爹鞋,148,0,范斯莱旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=2261139851,福建 泉州,3303人付款,尚天猫，就购了
http://g-search1.alicdn.com/img/bao/uploaded/i4/i4/3491779296/O1CN01eTfxxT2IXcNtz7F2n_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=587109905634&ns=1&abbucket=7,古由迪广椰子鞋女350满天星2020新款春季休闲女鞋黑运动跑步鞋子,148,0,古由迪旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=3491779296,福建 莆田,3225人付款,尚天猫，就购了@#公益宝贝
